"hour","district","rev5","rev1","rev2","rev3","rev4"
"12pm","105",15065.73,21617.69,19060.9,17369.05,12762.76
"12pm","106",9519.16,13420.13,14997.68,22455.92,16846.96
"12pm","107",16743.16,25880.26,23676.98,24968.8,12201.2
"12pm","108",19104.53,20758.35,21449.83,28731.67,16103.95
"12pm","109",8712.58,13896.67,12204.54,9201.1,2948.06
"12pm","110",12327.7,16400.81,17256.01,23895.63,11242.11
"12pm","111",6917.15,14946.38,13912.06,14582.14,6662.77
"12pm","112",12165.53,13732.2,17605.9,19591.88,8836.27
"12pm","113",6721.08,6892.35,11085.96,12446.25,4738.97
"12pm","114",10147.19,7476.26,12541.8,10391.5,5782.76
"12pm","115",529.29,625.13,1025.8,916.96,267.82
"12pm","116",6805.11,5458.32,10051.25,9503.99,4752.29
"12pm","117",13500.2,15285.16,16683.3,11399.39,3632.75
"12pm","118",15242.07,19119.65,18018.92,11266.97,3389.4
"12pm","119",17906.26,11691.26,18701.33,16606.43,12099.1
"12pm","120",3225.06,1313.07,1878.25,3322.63,5956.81
"12pm","121",3338.57,1422.48,2526.41,4319.19,6363.6
"12pm","122",4326.29,866.23,1705.11,4382.95,5445.53
"12pm","123",1321.84,621.78,1330.67,724.59,1739.29
"12pm","124",7716.32,4810.02,5267.85,5335.99,3521.48
"12pm","125",745.4,209.52,324.66,1107.03,1630.08
"12pm","126",736.78,1198.33,903.8,1179.06,237.84
"12pm","127",8498.65,10678.63,12738.04,14840.6,9175.27
"12pm","128",12750.18,10965.74,17628.79,14578.77,6017.67
"12pm","129",5681.95,5597.81,5689.12,8664.59,4844.18
"12pm","130",3503.37,2001.41,4666.42,5381.19,3002.72
"12pm","131",6680.57,1509.03,4922.04,8377.45,5562.36
"12pm","132",8533.91,3556.55,10876.09,10848.91,5628.53
"12pm","133",709.65,224.23,1162.86,1404.66,864.9
"12pm","134",2449.92,612.52,2154.85,3964.76,2513.65
"12pm","135",429.8,808.01,849.08,395.93,255.44
"12pm","136",10303.48,6503.33,13119.9,13582.69,6767.34
"12pm","137",5038.13,797,2863.22,4729.79,4095.39
"12pm","138",4039.75,458.14,1942.97,4430.59,4478.35
"12pm","139",878.14,271.53,371.55,796.81,937.12
"12pm","140",1318.21,384.9,712.73,1075.26,750.07
"12pm","141",162.84,25.85,79.65,193.75,290.23
"12pm","301",4296.11,5838.42,6826.92,7902.64,4101.33
"12pm","302",9108.01,6079.32,10454.9,18600.92,12258.57
"12pm","303",4555.16,3869.95,6648.9,6379.66,1913.45
"12pm","304",3086.62,1629.71,1833.68,4890.44,5985.56
"12pm","305",647.47,673.1,1482.59,846.44,251.12
"12pm","306",2952.65,1660.53,3565.06,4647.98,2139.33
"12pm","307",11811.91,7037.07,18174.5,20681.51,8106.85
"12pm","308",14538.77,5636.16,15955.29,19088.98,10816.55
"12pm","309",6868.44,1563.46,5542.85,10288.24,10292.47
"12pm","310",3905.12,884.32,3288.49,6177.24,6298.2
"12pm","401",3648.07,2234.22,6628.14,6945.16,2449.9
"12pm","402",4981.8,1322.64,6789.9,8024.52,6005.74
"12pm","403",17924.19,10909.72,19483.38,16040.01,7090.2
"12pm","404",10576.7,4263.13,12095.67,14672.57,8527.21
"12pm","405",9804.91,3181.34,10100.73,13224.16,6557.16
"12pm","406",14317.71,10084.76,17157.59,18197.46,7437.7
"12pm","407",4811.24,2337.82,5655.77,6697.76,3451.69
"12pm","408",5495.06,1703.14,7393.49,5804.02,2815.07
"12pm","501",1637.79,1035.13,2231.8,2343.42,764.16
"12pm","502",1422.75,1223.28,2550.24,1933.59,567.09
"12pm","511",10943.54,10823.05,22568.03,22285.19,7721.5
"12pm","521",4638.31,1420.07,5542.71,8327.35,5149.18
"12pm","522",1799.48,705.63,2945.81,4303.41,2721.58
"12pm","523",3856.42,2214.03,6446.36,7132.81,2934.53
"12pm","524",4070.72,1994.17,5032.85,6516.08,4287.5
"12pm","525",885,602.84,1957.93,1427.01,847.5
"12pm","531",4452.7,1852.56,7650.13,10389.35,5737.42
"12pm","532",5200.27,2113.13,5846.14,8954.8,4556.34
"12pm","533",5791.91,6448.79,9395.62,7661.33,3091.24
"12pm","541",1085.61,833.46,1300.37,1553.11,694.89
"12pm","542",3163.28,1500.5,3738.76,5762.06,3691.28
"12pm","543",3304.55,790.08,2819.22,4606.56,3793.83
"12pm","544",6078.13,3163.17,10804.9,13261.39,5468.06
"12pm","545",1899.82,1079.89,3108.53,3720.41,1079.84
"12pm","546",8616.02,4564.71,12309.13,10066.55,3617.25
"12pm","547",1583.98,1577.16,1596.87,1308.58,329.55
"12pm","551",1856.19,1567.51,3802.64,3400.23,1263.5
"12pm","561",1704.85,1805.93,2962.44,2429.42,928.05
"12pm","562",5790.73,6553.01,9565.54,8985.47,2846.79
"12pm","563",440.26,625.19,812.94,726.76,225.98
"12pm","564",887.69,466.74,1185.37,1612.5,626.28
"12pm","571",2431.95,1583.6,4818.99,5737.64,1445.63
"12pm","572",5437.22,2662.97,8341.07,8930.39,3553.13
"12pm","573",4769.61,2670.65,6994.12,9025.02,4162.11
"12pm","574",3418.04,895.28,4124.77,5478.75,4563.75
"12pm","575",1416.98,879.89,1488.38,1370.06,1089.79
"12pm","576",1654.26,1562.03,3448.7,3564.07,1086.44
"12pm","601",2202.89,2179.4,4607.34,3732.68,920.25
"12pm","602",7199.14,9605.36,11892.46,12043.17,4298.82
"12pm","611",12086.34,5690.14,19686.87,22630,11201.81
"12pm","612",4351.27,2425.04,8256.87,7642.66,2527.04
"12pm","621",3662.13,1544.14,5553.96,8941.25,3960.63
"12pm","622",7773.94,4105.37,11470.25,13408,5601.98
"12pm","623",5558.93,2744.7,11247.68,8942.98,4588.72
"12pm","624",3062.72,1646.58,6299.6,4694.87,1414.61
"12pm","631",6081.4,4265.97,10378.07,11342.37,3958.29
"12pm","632",2021.25,1318.7,4170.98,4129.79,2373.84
"12pm","633",4306.75,2673.15,8218.62,8886.75,3493.62
"12pm","641",4027.68,1727.71,5476.01,5339.4,4107.07
"12pm","642",4156.12,3532.57,4585.6,6894.06,3719.79
"12pm","643",7396.47,2524.72,9043.52,12973.55,7952.26
"12pm","644",3894.24,1364.34,6067.29,9022.66,6308.59
"12pm","645",2145.98,1273.78,4070.19,3487.66,761.48
"12pm","651",3747.13,3716.11,10269,10450.73,3771.77
"12pm","661",10799.32,11196.89,14914.77,16451.14,4789.16
"12pm","662",1085.27,828.32,3058.17,3419.18,1339.71
"12pm","663",4471.77,3236.47,7925.58,7534.89,2972.73
"12pm","671",4484.2,5893.59,11179.61,6519.5,1753.68
"12pm","672",1465.29,1490.24,2826.79,1962.96,720.58
"12pm","673",1690.18,1818.77,2512.19,2077.18,564.78
"12pm","681",4286.6,4200.88,6391.24,4729.02,2027.4
"12pm","691",6820.41,4190.6,7388.84,8116.83,4684.73
"1am","101",3725.27,4699.05,4080.85,5601,5749.82
"1am","102",9316.33,14261.23,8433.83,13432.55,13684.6
"1am","103",8349.1,12064.59,15051.94,16769.63,7193.5
"1am","104",9261.24,9698.93,10125.42,15353.74,10063.81
"1am","105",14892.94,21779.61,18939.55,17263.78,12673.82
"1am","106",9362.14,13540.54,14940.27,22729.02,16677.28
"1am","107",16764.14,26088.59,23933.59,25087.73,12268.49
"1am","108",19078.76,20836.11,21460.39,28782.33,16029.64
"1am","109",8734.19,14032.21,12218.81,9278.5,2931.94
"1am","110",12295.68,16381.04,17173.12,23957.24,11245.67
"1am","111",6850.33,15104.51,14170.54,14451.7,6657.74
"1am","112",12184.97,13750.61,17842.52,19730.99,8948.18
"1am","113",6747.15,6908.44,11136.93,12462.57,4852.66
"1am","114",10227.16,7450.3,12654.49,10527.39,5827.91
"1am","115",529.29,604.34,1155.98,908.4,228.95
"1am","116",6763.63,5450.69,9850.33,9245.83,4641.89
"1am","117",13568.55,15371.71,17014.26,11543.65,3586.3
"1am","118",15243.85,19197.5,18110.15,11259.71,3343.98
"1am","119",17816.65,11674.56,18600.54,16443.06,11986.26
"1am","120",3225.06,1164.58,1844.43,3345.73,5954.41
"1am","121",3381.75,1380.82,2527.28,4340.47,6418.11
"1am","122",4297.13,866.23,1730.15,4412.03,5488.03
"1am","123",1456.67,621.78,1319.09,752.21,1751.21
"1am","124",7744.95,4833.64,5184.31,5355.5,3521.48
"1am","125",745.4,209.52,324.66,1014.5,1612.66
"1am","126",736.78,1198.33,903.8,1222.87,237.84
"1am","127",8411.14,10730.02,12790.67,15168.61,9313.34
"1am","128",12850.37,11017.13,17814.34,14497,6095.29
"1am","129",5661.42,5792.55,5709.7,8992.7,4846.58
"1am","130",3393.53,2007.78,4504.56,5061.93,2931.35
"1am","131",6592.03,1509.03,4791.14,8181.18,5496.23
"1am","132",8582.85,3564.09,11000.04,10918.37,5646.97
"1am","133",709.65,224.23,1162.86,1455.34,864.9
"1am","134",2465.57,612.52,2154.35,3991.99,2564.86
"1am","135",429.8,808.01,907.13,410.25,284.25
"1am","136",10360.16,6454.25,13116.31,13678.32,6847.49
"1am","137",5028.83,797,2832.46,4639.54,4024.42
"1am","138",4039.75,458.14,1865.9,4431.16,4498.46
"1am","139",887.44,271.53,371.55,802.9,937.12
"1am","140",1318.21,384.9,712.73,1062.32,778.39
"1am","141",162.84,25.85,79.65,193.75,290.23
"1am","301",4305.53,5949.19,6835.31,7884.55,4190.34
"1am","302",9145.97,6098.49,10386.87,18754.86,12218.48
"1am","303",4600.69,3849.61,6752.14,6354.91,1982.76
"1am","304",3154.1,1655.68,1887.53,4810.4,6014.92
"1am","305",773.79,673.1,1459.67,809.93,251.12
"1am","306",2982.74,1558.67,3526.68,4629.83,2097.86
"1am","307",11907.2,6983.02,18113.31,20679.98,8166.85
"1am","308",14582.75,5610.94,15842.94,18814.12,10792.54
"1am","309",6834.56,1587.54,5399.81,10345.09,10327.2
"1am","310",3904.76,884.32,3323.58,6131,6298.2
"1am","401",3670.04,2260.82,6616.97,7022.66,2473.55
"1am","402",4966.04,1348.72,6761.48,8088.99,5982.44
"1am","403",18060.64,10945.86,19475.41,16067.22,7017.82
"1am","404",10578.48,4236.53,12142.72,14815.51,8501.49
"1am","405",9827.8,3198.91,10127.31,13399.09,6798.43
"1am","406",14385.9,10018.63,16980.16,18227.89,7346.83
"1am","407",4818.61,2337.82,5691.41,6666.07,3465.14
"1am","408",5530.48,1679.61,7422.61,5836.29,2857.18
"1am","501",1637.79,1035.13,2211.77,2354.55,789.86
"1am","502",1428.05,1223.28,2558.74,1947.78,567.09
"1am","511",10948.44,10797.78,22526.19,22277.52,7731.04
"1am","521",4638.51,1402.05,5562.16,8422.77,5177.75
"1am","522",1827.04,686.09,2930.45,4346.73,2709.47
"1am","523",3856.42,2232.93,6520.69,7153.54,2901.25
"1am","524",4124.66,1975.52,5093.01,6461.43,4336.99
"1am","525",909.07,602.84,1957.93,1397.16,826.94
"1am","531",4471.34,1852.56,7722.76,10592.6,5753.51
"1am","532",5212.68,2131.62,5904.21,8975.24,4629.98
"1am","533",5821.76,6448.79,9377.81,7662.26,3086.99
"1am","541",1085.61,833.46,1300.37,1586.47,714.64
"1am","542",3174.46,1467.39,3754.49,5931.78,3774.83
"1am","543",3291.43,769.91,2818.67,4642.21,3811.81
"1am","544",6055.38,3157.05,10849.94,13202.12,5468.06
"1am","545",1921.29,1079.89,3116.76,3798.36,1096.8
"1am","546",8584.32,4607.64,12322.17,10072.95,3716.18
"1am","547",1604.96,1577.16,1596.87,1308.58,329.55
"1am","551",1856.19,1594.7,3824.55,3422.6,1282.92
"1am","561",1704.85,1805.93,2995.46,2410.47,928.05
"1am","562",5804.21,6583.84,9542.55,9033.71,2830.87
"1am","563",440.26,625.19,812.94,726.76,225.98
"1am","564",900.68,443.98,1204.76,1675.37,626.28
"1am","571",2408.52,1583.6,4792.14,5840.63,1443.19
"1am","572",5469.13,2662.97,8420.03,9023.57,3601.87
"1am","573",4717.37,2634.84,7005.02,9047.7,4328.5
"1am","574",3428.08,895.28,4062.65,5537.98,4578.96
"1am","575",1416.98,879.89,1510.8,1359.32,1089.79
"1am","576",1697.49,1531.2,3432.99,3590.55,1086.44
"1am","601",2216.38,2179.4,4626.94,3763.32,920.25
"1am","602",7306.62,9601.26,11784.14,11997.31,4257.91
"1am","611",12187.26,5736.21,19788.45,22977.24,11189.56
"1am","612",4414.49,2456.78,8300.92,7607.07,2520.28
"1am","621",3662.13,1525.25,5521.61,8981.56,3867.71
"1am","622",7816.38,4063.97,11575.8,13403.54,5672.47
"1am","623",5547.99,2744.7,11316.24,9033.27,4623.59
"1am","624",3062.72,1646.58,6299.8,4702.33,1431.91
"1am","631",6056.84,4265.97,10379.12,11411.46,3918.29
"1am","632",2021.25,1318.7,4219.55,4079.36,2400.18
"1am","633",4369.81,2696.33,8273.87,8950.89,3620.8
"1am","641",4024.38,1727.71,5492.76,5311.07,4175.75
"1am","642",4129.33,3532.57,4446.73,6900.57,3858.34
"1am","643",7527.9,2518.8,9006.62,13171.5,8078.89
"1am","644",3859.35,1364.34,6104.21,8998.48,6373.4
"1am","645",2133.24,1302.88,4082.93,3379.12,775.23
"1am","651",3741.03,3800.94,10244.35,10612.64,3792.98
"1am","661",10793.72,11171,14945.84,16336.54,4814.32
"1am","662",1085.27,828.32,3069.74,3471.14,1328.63
"1am","663",4471.77,3270.14,7890.68,7631.35,3012.81
"1am","671",4527.41,5847.28,11198.22,6597.76,1856.6
"1am","672",1465.29,1503.95,2887.28,1929.95,708.61
"1am","673",1673.08,1818.77,2515.16,2089.27,564.78
"1am","681",4286.6,4200.88,6416.81,4797.44,2078.91
"1am","691",6836.44,4216.55,7365.18,8165.53,4684.73
"2am","101",3720.04,4442.02,3781.55,5269.47,5416.69
"2am","102",9101.7,14138.67,8132.79,13197.65,13561.08
"2am","103",8308.86,12023.54,15183.73,16658.12,7136.68
"2am","104",9291.7,9752.24,10111.35,15399.77,10155.56
"2am","105",14902.36,21713.29,19055.45,17297.18,12623.21
"2am","106",9412.32,13556.93,15077.41,22361.69,16648.05
"2am","107",16597.39,26195.85,23787.02,25113.79,12228.67
"2am","108",19086.42,20867.69,21603.7,28777.4,16071.71
"2am","109",8777.08,14116.08,12216.9,9354.59,2931.94
"2am","110",12322.56,16480.43,17265.79,24017.92,11328.67
"2am","111",6782.41,15246.29,14083.69,14421.74,6644.75
"2am","112",12225.88,13694.89,17859.12,19763.01,8941.94
"2am","113",6803.65,6908.44,11136.93,12480.3,4838.08
"2am","114",10223.98,7450.3,12684.66,10590.76,5912.44
"2am","115",529.29,604.34,1163.98,826.45,258.98
"2am","116",6740.26,5450.69,9807.51,9263.85,4628.9
"2am","117",13560.03,15350.88,17008.25,11395.29,3701.46
"2am","118",15370.73,19221.9,18164.57,11408.83,3315.9
"2am","119",17769.82,11706.52,18566.97,16407.74,11883.19
"2am","120",3240.3,1164.58,1809.96,3358.43,5964.19
"2am","121",3381.75,1380.82,2527.28,4366.68,6465.63
"2am","122",4271.69,913.77,1730.15,4412.03,5571.97
"2am","123",1456.67,621.78,1319.09,752.21,1751.21
"2am","124",7765.88,4833.64,5184.31,5393.16,3549.76
"2am","125",745.4,209.52,324.66,1014.5,1612.66
"2am","126",736.78,1198.33,965.73,1173.7,237.84
"2am","127",8431.89,10871.03,12702.67,15165.08,9325.98
"2am","128",12904.28,10992.82,17908.73,14523.46,6056.27
"2am","129",5628.95,5708.69,5680.69,8985.6,4815.34
"2am","130",3338.48,1925,4487.59,4935.98,2906.35
"2am","131",6544.3,1509.03,4789.22,8161.84,5496.23
"2am","132",8601.41,3550.16,10985.12,10973.04,5670.98
"2am","133",709.65,224.23,1162.86,1504.51,864.9
"2am","134",2481.93,612.52,2186.28,3963.6,2574.12
"2am","135",429.8,808.01,937.67,410.25,284.25
"2am","136",10329.01,6423.89,13073.95,13735.96,6913.7
"2am","137",5053.83,797,2832.46,4621.4,4024.42
"2am","138",4039.75,458.14,1934.8,4431.16,4498.46
"2am","139",887.44,271.53,354.27,802.9,937.12
"2am","140",1349.36,384.9,712.73,1062.32,778.39
"2am","141",162.84,25.85,79.65,193.75,294.35
"2am","301",4293.42,5981.96,6855.18,7844.51,4190.34
"2am","302",9095.2,6183.2,10411.44,18728.72,12280.66
"2am","303",4628.27,3813.87,6771.44,6333.1,1982.76
"2am","304",3190.72,1655.68,1887.53,4858.68,6027.05
"2am","305",773.79,673.1,1459.67,809.93,251.12
"2am","306",2982.74,1558.67,3526.68,4658.81,2107.95
"2am","307",11877.73,6945.57,18147.63,20785.76,8139.24
"2am","308",14576.34,5610.94,15848.74,18854.12,10740.29
"2am","309",6858.87,1587.54,5391.53,10352.01,10299.36
"2am","310",3883.05,884.32,3323.58,6095.99,6298.2
"2am","401",3693.43,2260.82,6616.97,7054.85,2513.98
"2am","402",4940.66,1373.72,6774.6,8113.77,5982.44
"2am","403",18009.03,10931.59,19472.28,16082.07,6977.59
"2am","404",10654.66,4223.15,12133.76,14884.07,8484.44
"2am","405",9853.18,3198.91,10156.41,13504.3,6798.43
"2am","406",14314.85,10056.82,17016.64,18129.44,7291.42
"2am","407",4818.61,2375.27,5716.76,6633.3,3530.78
"2am","408",5530.48,1679.61,7422.61,5836.29,2889.68
"2am","501",1637.79,1035.13,2215.84,2354.55,789.86
"2am","502",1465.28,1223.28,2567.53,1947.78,567.09
"2am","511",10948.44,10840.19,22526.19,22282.15,7731.04
"2am","521",4622.99,1402.05,5562.16,8495.35,5206.35
"2am","522",1827.04,686.09,2942.41,4413.37,2709.47
"2am","523",3856.42,2232.93,6539.06,7140.52,2901.25
"2am","524",4124.66,1975.52,5085.08,6537.39,4423.3
"2am","525",909.07,602.84,1957.93,1397.16,826.94
"2am","531",4471.34,1852.56,7722.76,10614.41,5753.51
"2am","532",5253.89,2131.62,5877.82,9047.96,4629.98
"2am","533",5821.76,6448.79,9377.81,7638.56,3086.99
"2am","541",1085.61,833.46,1300.37,1586.47,714.64
"2am","542",3174.46,1467.39,3769.56,5939.47,3790.85
"2am","543",3291.43,769.91,2782.41,4630.36,3821.43
"2am","544",6055.38,3157.05,10810.82,13243.45,5439.46
"2am","545",1935.64,1079.89,3140.9,3798.36,1118.79
"2am","546",8650.61,4633.85,12292.34,10094.14,3748.27
"2am","547",1584.91,1577.16,1596.87,1308.58,325.43
"2am","551",1856.19,1594.7,3824.55,3422.6,1282.92
"2am","561",1704.85,1805.93,3034.78,2410.47,928.05
"2am","562",5877.06,6583.84,9534.29,9008.4,2844.23
"2am","563",440.26,625.19,812.94,726.76,225.98
"2am","564",900.68,443.98,1241.12,1612.5,626.28
"2am","571",2437.2,1583.6,4792.14,5858.59,1443.19
"2am","572",5525.65,2662.97,8383.92,9023.57,3642.51
"2am","573",4717.37,2626.19,6990.26,9085.37,4367.63
"2am","574",3428.08,925.73,4082.61,5537.98,4603.34
"2am","575",1416.98,879.89,1573.61,1359.32,1115.18
"2am","576",1697.49,1531.2,3452.28,3590.55,1086.44
"2am","601",2216.38,2201.52,4653.09,3788.96,920.25
"2am","602",7306.62,9567.41,11770.37,12013.67,4257.91
"2am","611",12166.05,5690.14,19745.42,23020.51,11189.56
"2am","612",4437.86,2425.04,8300.92,7607.07,2520.28
"2am","621",3662.13,1525.25,5503.05,9001.66,3888.14
"2am","622",7816.38,4063.97,11577.51,13311.6,5558.99
"2am","623",5533.6,2744.7,11291.27,9096.98,4700.86
"2am","624",3019.39,1646.58,6299.8,4789.47,1431.91
"2am","631",6083.74,4299.46,10436.28,11411.46,3887.69
"2am","632",2021.25,1318.7,4219.55,4079.36,2400.18
"2am","633",4369.81,2646.68,8273.87,8978.99,3650.63
"2am","641",4024.38,1727.71,5519.27,5319.62,4270.48
"2am","642",4155.56,3532.57,4446.73,6869.66,3792.7
"2am","643",7491.28,2554.72,8989.17,13224.59,8123.15
"2am","644",3895.97,1364.34,6104.21,8986.91,6395.29
"2am","645",2133.24,1322.34,4047.42,3400.23,775.23
"2am","651",3766.34,3803.99,10280.85,10525.38,3812.7
"2am","661",10737.37,11153.11,14800.88,16384.26,4804.66
"2am","662",1085.27,828.32,3100.84,3500.29,1328.63
"2am","663",4445.54,3270.14,7928.49,7680.93,3012.81
"2am","671",4503.05,5847.28,11211.93,6616.54,1856.6
"2am","672",1465.29,1515.68,2887.28,1946.58,708.61
"2am","673",1673.08,1818.77,2528.72,2089.27,564.78
"2am","681",4286.6,4217.04,6471.44,4844.69,2078.91
"2am","691",6836.44,4216.55,7462.72,8151.57,4709.73
"3am","101",3659.07,4283.47,3473.48,4968.16,5255.23
"3am","102",9170.92,14137.43,7992.6,13004.7,13663.87
"3am","103",8262.17,12001.12,15299.64,16701.44,7093.91
"3am","104",9336.28,9826.2,10127.16,15417.91,10140.65
"3am","105",14834.1,21779.03,19154.22,17229.69,12647.98
"3am","106",9381.87,13521.85,14819.24,22353.36,16590.05
"3am","107",16583.46,26295.03,23887.72,25209.47,12198.07
"3am","108",19129.25,20915.27,21538.47,28711.12,16093.11
"3am","109",8814.51,14136.7,12252.77,9354.59,2864.71
"3am","110",12279.93,16445.85,17306.72,24018.3,11311.2
"3am","111",6800.32,15227.42,14121.65,14456.82,6626.91
"3am","112",12269.51,13730.09,17869.2,19763.01,8882.13
"3am","113",6803.65,6908.44,11136.93,12523.76,4838.08
"3am","114",10220.17,7450.3,12684.49,10542.36,5912.44
"3am","115",529.29,604.34,1125.98,826.45,258.98
"3am","116",6703.84,5450.69,9808.47,9327.82,4571.59
"3am","117",13560.03,15350.88,16967.26,11395.29,3701.46
"3am","118",15407.15,19249.52,18176.51,11512.69,3296.11
"3am","119",17755.04,11622.41,18587.65,16287.72,11904.83
"3am","120",3255.54,1164.58,1846.9,3377.59,6007
"3am","121",3381.75,1401.74,2610.22,4353.25,6451.48
"3am","122",4271.69,913.77,1730.15,4412.03,5544.85
"3am","123",1456.67,621.78,1319.09,752.21,1751.21
"3am","124",7765.88,4833.64,5184.31,5393.16,3581.52
"3am","125",773.96,209.52,324.66,1014.5,1612.66
"3am","126",736.78,1198.33,965.73,1173.7,237.84
"3am","127",8463.58,10872.85,12757.95,15146,9388.54
"3am","128",12904.28,10881.59,17861.84,14571.56,6080.69
"3am","129",5600.46,5708.69,5661.84,8958.91,4803.61
"3am","130",3372.01,1925,4441.79,4856.06,2857.29
"3am","131",6544.3,1509.03,4733.24,8128.32,5547.36
"3am","132",8601.41,3481.18,10985.12,11010.26,5670.98
"3am","133",709.65,224.23,1162.86,1527.81,864.9
"3am","134",2481.93,612.52,2196.17,3963.6,2574.12
"3am","135",429.8,808.01,937.67,410.25,284.25
"3am","136",10329.01,6423.89,13045.25,13756.42,6986.18
"3am","137",5053.83,797,2846.55,4698.06,4024.42
"3am","138",4039.75,458.14,1979.43,4431.16,4498.46
"3am","139",887.44,271.53,326.07,802.9,937.12
"3am","140",1349.36,384.9,712.73,1062.32,778.39
"3am","141",162.84,25.85,79.65,164.41,294.35
"3am","301",4293.42,6028.11,6881.87,7810.77,4222.28
"3am","302",9095.2,6183.2,10486.35,18709.07,12334.26
"3am","303",4628.27,3813.87,6771.44,6333.1,1982.76
"3am","304",3132.19,1655.68,1887.53,4877.22,6027.05
"3am","305",773.79,673.1,1459.67,809.93,251.12
"3am","306",3079.08,1558.67,3526.68,4658.81,2097.86
"3am","307",11877.73,6945.57,18147.63,20764.96,8265.32
"3am","308",14563.41,5610.94,15827.8,18830.98,10710.99
"3am","309",6867.62,1556.67,5332.53,10364.87,10270.74
"3am","310",3900.26,884.32,3323.58,6067.97,6298.2
"3am","401",3693.43,2260.82,6645.8,7078.35,2513.98
"3am","402",4895.14,1332.15,6659.09,8113.77,6008.2
"3am","403",17999.97,10953.49,19545.39,16042.43,6951.06
"3am","404",10614.32,4247.1,12124.78,14904.36,8468.82
"3am","405",9853.18,3198.91,10216.71,13472.87,6821.73
"3am","406",14330.65,10056.82,16973.83,18066.92,7291.42
"3am","407",4818.61,2375.27,5669.36,6571.1,3530.78
"3am","408",5530.48,1679.61,7422.61,5747.2,2889.68
"3am","501",1637.79,1035.13,2229.2,2354.55,789.86
"3am","502",1465.28,1223.28,2567.53,1947.78,583.7
"3am","511",10928.69,10892.99,22541.53,22297.53,7707.92
"3am","521",4622.99,1402.05,5567.16,8495.35,5206.35
"3am","522",1827.04,686.09,2986.46,4430.75,2709.47
"3am","523",3856.42,2232.93,6535.47,7188.19,2924.4
"3am","524",4124.66,1975.52,5085.08,6516.61,4423.3
"3am","525",909.07,602.84,1974.89,1347.7,826.94
"3am","531",4495.08,1852.56,7699.49,10614.41,5753.51
"3am","532",5235.01,2131.62,5852.75,9085.31,4598.04
"3am","533",5821.76,6541.89,9402.88,7694.36,3086.99
"3am","541",1085.61,833.46,1300.37,1586.47,714.64
"3am","542",3174.46,1467.39,3769.56,5916.15,3790.85
"3am","543",3291.43,769.91,2782.41,4630.36,3821.43
"3am","544",6055.38,3157.05,10810.82,13292.92,5462.58
"3am","545",1935.64,1079.89,3175.88,3798.36,1118.79
"3am","546",8666.12,4637.37,12238.01,10072.95,3748.27
"3am","547",1584.91,1577.16,1596.87,1283.97,325.43
"3am","551",1856.19,1553.69,3824.55,3422.6,1282.92
"3am","561",1704.85,1805.93,3034.78,2410.47,928.05
"3am","562",5804.21,6583.84,9534.29,9008.4,2844.23
"3am","563",440.26,625.19,812.94,726.76,225.98
"3am","564",900.68,443.98,1222.13,1612.5,626.28
"3am","571",2437.2,1583.6,4810.99,5880.95,1443.19
"3am","572",5525.65,2662.97,8435.24,9052.91,3659.49
"3am","573",4759.47,2613.48,6990.26,9046.65,4339.11
"3am","574",3461.34,925.73,4082.61,5555.16,4603.34
"3am","575",1416.98,879.89,1573.61,1359.32,1115.18
"3am","576",1697.49,1540.8,3452.28,3590.55,1086.44
"3am","601",2216.38,2201.52,4653.09,3788.96,920.25
"3am","602",7306.62,9567.41,11704.39,12013.67,4257.91
"3am","611",12166.05,5690.14,19852.84,23145.57,11215.2
"3am","612",4437.86,2425.04,8300.92,7589.3,2520.28
"3am","621",3637.23,1525.25,5514.53,8933.87,3888.14
"3am","622",7841.28,4063.97,11625.12,13339.59,5591.99
"3am","623",5533.6,2744.7,11343.95,9181.5,4700.86
"3am","624",3037.38,1646.58,6314.87,4827.81,1492.46
"3am","631",6095.16,4325.03,10487.18,11420.15,3868.88
"3am","632",2021.25,1293.13,4240.04,4068.65,2418.99
"3am","633",4369.81,2646.68,8273.87,9102.45,3650.63
"3am","641",4014.66,1727.71,5576.87,5319.62,4175.75
"3am","642",4118.66,3532.57,4446.73,6902.27,3792.7
"3am","643",7456.23,2554.72,8937.73,13224.59,8123.15
"3am","644",3895.97,1364.34,6092.48,9006.52,6395.29
"3am","645",2153.63,1322.34,4047.42,3400.23,775.23
"3am","651",3766.34,3803.99,10168.45,10495.1,3729.78
"3am","661",10772.42,11180.34,14823.75,16414.09,4866.08
"3am","662",1085.27,828.32,3132.78,3553.97,1328.63
"3am","663",4460.32,3270.14,7932.8,7680.93,3012.81
"3am","671",4485.06,5847.28,11233.98,6726.44,1897.18
"3am","672",1465.29,1515.68,2851.82,1946.58,724.39
"3am","673",1673.08,1818.77,2607.88,2102.6,564.78
"3am","681",4286.6,4217.04,6471.44,4844.69,2121.59
"3am","691",6836.44,4216.55,7462.72,8151.57,4709.73
